caso_id_canonico,source_file,a0,k0_rel,k0_abs,clase,rama,guard_fuente,n_anclas_pre,n_anclas_post,k_propio_rel,span_pre_apertura,wc_primer_span,n_spans,wc_epilogo_total,primera_linea,k_post_rel,clase_post,rama_post,guard_fuente_post,primera_linea_post
344_p575,LibroVol344-1.md,ok,1043,23469,pie_genuino,Recurso,propia,0,8,146,0,19,2,51,"Recurso de queja interpuesto por EDESUR S.A., codemandada en autos, representa­",1043,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por EDESUR S.A., codemandada en autos, representa­"
344_p653,LibroVol344-1.md,ok,244,25712,pie_genuino,Parte actora,propia,0,8,36,0,63,1,63,"Parte actora: Gobierno de la Ciudad de Buenos Aires, representada por los Dres.",244,pie_genuino,Parte actora,propia,"Parte actora: Gobierno de la Ciudad de Buenos Aires, representada por los Dres."
344_p660,LibroVol344-1.md,ok,220,25942,pie_genuino,Parte actora,propia,0,8,41,0,71,2,90,"Parte actora: Gobierno de la Ciudad de Buenos Aires, representada por su apode­",220,pie_genuino,Parte actora,propia,"Parte actora: Gobierno de la Ciudad de Buenos Aires, representada por su apode­"
344_p711,LibroVol344-1.md,ok,400,28004,pie_genuino,Recurso,propia,0,5,60,0,53,1,53,Recurso de queja interpuesto por OSDE Organización de Servicios Directos Empre­,400,pie_genuino,Recurso,propia,Recurso de queja interpuesto por OSDE Organización de Servicios Directos Empre­
344_p731,LibroVol344-1.md,ok,382,28788,pie_genuino,Recurso,propia,0,12,48,0,47,1,47,"Recurso de queja interpuesto por Federación Patronal Seguros S.A., demandada en",382,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Federación Patronal Seguros S.A., demandada en"
344_p741,LibroVol344-1.md,ok,326,29119,pie_genuino,Recurso,propia,0,6,90,0,47,1,47,"Recurso de queja interpuesto por Galeno Aseguradora de Riesgos del Trabajo S.A.,",326,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Galeno Aseguradora de Riesgos del Trabajo S.A.,"
344_p809,LibroVol344-1.md,ok,3308,34660,rotulo_pie,Profesionales,propia,0,2,938,0,59,3,754,"profesionales; y promover el progreso económico, el desarrollo hu­",3308,rotulo_pie,Profesionales,propia,"profesionales; y promover el progreso económico, el desarrollo hu­"
344_p936,LibroVol344-1.md,ok,1732,38108,rotulo_pie,Nombre del,propia,0,9,212,0,45,1,45,Nombre del actor: Central Puerto S.A.,1732,rotulo_pie,Nombre del,propia,Nombre del actor: Central Puerto S.A.
344_p983,LibroVol344-1.md,ok,221,38439,rotulo_pie,Parte actora,propia,0,1,57,0,29,2,72,parte actora los montos retenidos en concepto de impuesto a las ga­,221,rotulo_pie,Parte actora,propia,parte actora los montos retenidos en concepto de impuesto a las ga­
344_p1013,LibroVol344-1.md,ok,370,39686,recurso_narrativo,Recurso,propia,0,6,151,0,363,4,1170,recurso.,370,recurso_narrativo,Recurso,propia,recurso.
344_p1033,LibroVol344-1.md,ok,211,40299,rotulo_pie,Parte demandada,propia,0,1,40,0,359,4,942,parte demandada acompañó copia certificada del expediente adminis­,211,rotulo_pie,Parte demandada,propia,parte demandada acompañó copia certificada del expediente adminis­
344_p1062,LibroVol344-1.md,ok,294,41426,pie_genuino,Recurso,propia,0,3,78,0,52,1,52,"Recurso de queja interpuesto por la Asociación de Anestesia, Analgesia y Reanimación",294,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Asociación de Anestesia, Analgesia y Reanimación"
344_p1082,LibroVol344-1.md,ok,495,42416,recurso_narrativo,Recurso,propia,0,3,118,0,183,7,2195,"recurso de apelación ordinario (fs. 480/481) que, concedido (fs. 482), fue",495,recurso_narrativo,Recurso,propia,"recurso de apelación ordinario (fs. 480/481) que, concedido (fs. 482), fue"
344_p1102,LibroVol344-1.md,ok,1236,43971,recurso_narrativo,Recurso,propia,0,7,304,0,228,3,908,recurso de queja.,1236,recurso_narrativo,Recurso,propia,recurso de queja.
344_p1151,LibroVol344-1.md,ok,2340,46983,pie_genuino,Recurso,propia,0,13,38,0,40,1,40,"Recurso de queja interpuesto por la Municipalidad de la Ciudad de Arroyito, repre­",2340,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Municipalidad de la Ciudad de Arroyito, repre­"
344_p1235,LibroVol344-1.md,ok,375,48291,pie_genuino,Parte actora,propia,0,9,47,0,45,1,45,"Parte actora: Provincia de La Pampa, representada por Carlos Alberto Verna, Go­",375,pie_genuino,Parte actora,propia,"Parte actora: Provincia de La Pampa, representada por Carlos Alberto Verna, Go­"
344_p1270,LibroVol344-2.md,ok,504,980,pie_genuino,Recurso,propia,0,7,131,0,48,1,48,"Recurso de queja interpuesto por Anabel Matilde Orozco, actora en autos, con el pa­",504,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Anabel Matilde Orozco, actora en autos, con el pa­"
344_p1315,LibroVol344-2.md,ok,127,2359,pie_genuino,Recurso,propia,0,6,45,0,46,1,46,Recurso de queja interpuesto por Axa Assistance Argentina S.A representada por el,127,pie_genuino,Recurso,propia,Recurso de queja interpuesto por Axa Assistance Argentina S.A representada por el
344_p1362,LibroVol344-2.md,ok,437,4513,pie_genuino,Recurso,propia,0,7,53,0,48,1,48,"Recurso ordinario de apelación interpuesto por Horacio Alberto Ramírez, asistido por",437,pie_genuino,Recurso,propia,"Recurso ordinario de apelación interpuesto por Horacio Alberto Ramírez, asistido por"
344_p1374,LibroVol344-2.md,ok,589,5107,pie_genuino,Recurso,propia,0,5,36,0,29,1,29,"Recurso extraordinario interpuesto por Behel Bhoy Arbin Santillán Ríos, asistido por",589,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Behel Bhoy Arbin Santillán Ríos, asistido por"
344_p1411,LibroVol344-2.md,ok,951,6987,pie_genuino,Recurso,propia,0,6,180,0,78,1,78,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­,951,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­
344_p1458,LibroVol344-2.md,ok,222,8061,pie_genuino,Recurso,propia,0,3,41,0,60,1,60,"Recurso extraordinario interpuesto por la AFIP – DGI, representada por las Dras. Mir­",222,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la AFIP – DGI, representada por las Dras. Mir­"
344_p1464,LibroVol344-2.md,ok,639,8707,pie_genuino,Recurso,propia,0,9,91,0,70,2,152,"Recurso ordinario interpuesto por el Banco Central de la República Argentina, re­",639,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por el Banco Central de la República Argentina, re­"
344_p1499,LibroVol344-2.md,ok,303,9694,pie_genuino,Recurso,propia,0,4,45,0,262,1,262,"Recurso de queja interpuesto por ADECUA, representada por el Dr. Osvaldo Enrique",303,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por ADECUA, representada por el Dr. Osvaldo Enrique"
344_p1509,LibroVol344-2.md,ok,1064,10834,pie_genuino,Recurso,propia,0,3,144,0,54,1,54,"Recurso extraordinario interpuesto por la Dra. Laura Beatriz Pollastri, Defensora",1064,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la Dra. Laura Beatriz Pollastri, Defensora"
344_p1557,LibroVol344-2.md,ok,3019,14709,pie_genuino,Recurso,propia,0,14,671,0,55,2,56,"Recurso de queja interpuesto por Farmacity S.A., representada por el Dr. Ga­",3019,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Farmacity S.A., representada por el Dr. Ga­"
344_p1657,LibroVol344-2.md,ok,589,16166,recurso_narrativo,Recurso,propia,0,5,90,0,356,5,1226,recurso extraordinario cuya denegación origina la presente queja.,589,recurso_narrativo,Recurso,propia,recurso extraordinario cuya denegación origina la presente queja.
344_p1716,LibroVol344-2.md,ok,693,18608,pie_genuino,Recurso,propia,0,2,151,0,178,2,526,recursos interpuestos por las defensas respecto de resoluciones que,693,pie_genuino,Recurso,propia,recursos interpuestos por las defensas respecto de resoluciones que
344_p1757,LibroVol344-2.md,ok,207,19738,recurso_narrativo,Recurso,propia,0,5,61,0,48,1,48,recurso extraordinario y se revoca la sentencia recurrida con el alcan­,207,recurso_narrativo,Recurso,propia,recurso extraordinario y se revoca la sentencia recurrida con el alcan­
344_p1810,LibroVol344-2.md,ok,731,22297,pie_genuino,Recurso,propia,0,2,74,0,74,1,74,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­,731,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­
344_p1845,LibroVol344-2.md,ok,480,23379,pie_genuino,Parte actora,propia,0,3,46,0,39,1,39,"Parte actora: Colorantes Industriales Argentina S.A., representada por el Dr. John",480,pie_genuino,Parte actora,propia,"Parte actora: Colorantes Industriales Argentina S.A., representada por el Dr. John"
344_p1857,LibroVol344-2.md,ok,848,24230,recurso_narrativo,Recurso,propia,0,2,133,0,236,8,2093,"recursos concedidos, que determinan el ámbito de su facultad deci­",848,recurso_narrativo,Recurso,propia,"recursos concedidos, que determinan el ámbito de su facultad deci­"
344_p1906,LibroVol344-2.md,ok,176,25448,pie_genuino,Recurso,propia,0,7,32,0,62,1,62,"Recurso de queja interpuesto por Asociart S.A., Aseguradora de Riesgos del Trabajo",176,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Asociart S.A., Aseguradora de Riesgos del Trabajo"
344_p1911,LibroVol344-2.md,ok,158,25616,pie_genuino,Recurso,propia,0,2,45,0,54,1,54,"Recurso de queja interpuesto por el Banco Central de la República Argentina, re­",158,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Banco Central de la República Argentina, re­"
344_p1915,LibroVol344-2.md,ok,154,25774,pie_genuino,Recurso,propia,0,6,42,0,57,1,57,Recurso de queja interpuesto por el Estado Nacional (Ministerio de Justicia y Dere­,154,pie_genuino,Recurso,propia,Recurso de queja interpuesto por el Estado Nacional (Ministerio de Justicia y Dere­
344_p1920,LibroVol344-2.md,ok,322,26106,pie_genuino,Parte actora,propia,0,3,51,0,108,1,108,"Parte actora: Comunidad Indígena Toba La Primavera - Navogoh, representada por",322,pie_genuino,Parte actora,propia,"Parte actora: Comunidad Indígena Toba La Primavera - Navogoh, representada por"
344_p1930,LibroVol344-2.md,ok,245,26417,pie_genuino,Recurso,propia,0,2,51,0,40,1,40,"Recurso de queja interpuesto por Carlos Alfredo Gómez, asistido por el Dr. César Al­",245,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Carlos Alfredo Gómez, asistido por el Dr. César Al­"
344_p1936,LibroVol344-2.md,ok,610,27031,pie_genuino,Recurso,propia,0,6,111,0,45,1,45,"Recurso de queja interpuesto por Pedro Alejandro Juárez, parte actora, letrado en",610,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Pedro Alejandro Juárez, parte actora, letrado en"
344_p2002,LibroVol344-2.md,ok,353,29351,pie_genuino,Recurso,propia,0,8,85,0,62,1,62,Recurso de queja interpuesto por La Meridional Compañía Argentina de Seguros,353,pie_genuino,Recurso,propia,Recurso de queja interpuesto por La Meridional Compañía Argentina de Seguros
344_p2057,LibroVol344-2.md,ok,164,31310,pie_genuino,Recurso,propia,0,6,42,0,52,1,52,Recurso de queja interpuesto por la Organización de Servicios Directos Empresarios,164,pie_genuino,Recurso,propia,Recurso de queja interpuesto por la Organización de Servicios Directos Empresarios
344_p2062,LibroVol344-2.md,ok,723,32043,pie_genuino,Recurso,propia,0,7,144,0,31,1,31,"Recurso ordinario interpuesto por Fernando Javier Servian, asistido por el Dr. Eduar­",723,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por Fernando Javier Servian, asistido por el Dr. Eduar­"
344_p2175,LibroVol344-2.md,ok,2464,38129,recurso_narrativo,Recurso,mixta,1,9,425,0,133,17,5790,"recurso extraordinario, pto. 4.1.2., fs. 1586 vta., 1º párr.). El 9 de mayo",2464,recurso_narrativo,Recurso,mixta,"recurso extraordinario, pto. 4.1.2., fs. 1586 vta., 1º párr.). El 9 de mayo"
344_p2251,LibroVol344-2.md,ok,169,38902,pie_genuino,Recurso,propia,0,3,47,0,31,2,45,"Recurso de queja interpuesto por el Banco de San Juan S.A., representado por el Dr.",169,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Banco de San Juan S.A., representado por el Dr."
344_p2307,LibroVol344-2.md,ok,1292,42199,pie_genuino,Recurso,propia,0,3,261,0,45,1,45,"Recurso de queja interpuesto por Jonathan Jesús Pogonza, parte actora, representa­",1292,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Jonathan Jesús Pogonza, parte actora, representa­"
344_p2339,LibroVol344-2.md,ok,1779,43983,pie_genuino,Recurso,propia,0,11,320,0,72,1,72,"Recurso extraordinario interpuesto por la alianza “Vamos Mendocinos”, representada",1779,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la alianza “Vamos Mendocinos”, representada"
344_p2404,LibroVol344-2.md,ok,183,44997,pie_genuino,Recurso,propia,0,3,52,0,48,1,48,"Recurso de queja interpuesto por Restaurant Partners S.A., representada por el Dr.",183,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Restaurant Partners S.A., representada por el Dr."
344_p2409,LibroVol344-2.md,ok,180,45181,recurso_narrativo,Recurso,solo_pre_apertura,1,0,202,1,83,4,223,RECURSO EXTRAORDINARIO,711,pie_genuino,Recurso,mixta,"Recurso de queja interpuesto por Héctor Ismael Rodríguez, asistido por el Dr. Enri­"
344_p2441,LibroVol344-2.md,ok,662,46877,recurso_narrativo,Recurso,propia,0,6,158,0,62,3,314,recurso extraordinario solo cuando se acredite la violación del debido,662,recurso_narrativo,Recurso,propia,recurso extraordinario solo cuando se acredite la violación del debido
344_p2465,LibroVol344-2.md,ok,130,47310,recurso_narrativo,Recurso,propia,0,1,62,0,17,2,59,recurso extraordinario previsto en el art. 14 de la ley 48 antes mencio­,130,recurso_narrativo,Recurso,propia,recurso extraordinario previsto en el art. 14 de la ley 48 antes mencio­
344_p2471,LibroVol344-2.md,ok,423,47813,pie_genuino,Recurso,propia,0,3,159,0,77,1,77,"Recursos de queja interpuestos por A. K. V., representada por la Dra. María Florencia",423,pie_genuino,Recurso,propia,"Recursos de queja interpuestos por A. K. V., representada por la Dra. María Florencia"
344_p2543,LibroVol344-2.md,ok,653,50830,pie_genuino,Recurso,propia,0,3,110,0,56,1,56,"Recurso de queja interpuesto por Leandro Marisi, por su propio derecho, actor en",653,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Leandro Marisi, por su propio derecho, actor en"
344_p2559,LibroVol344-2.md,ok,537,51372,rotulo_pie,Tribunal de origen,propia,0,7,46,0,27,2,81,"tribunal de origen a fin de que, por medio de quien corresponda, pro­",537,rotulo_pie,Tribunal de origen,propia,"tribunal de origen a fin de que, por medio de quien corresponda, pro­"
344_p2573,LibroVol344-2.md,ok,164,51550,recurso_narrativo,Recurso,propia,0,4,82,0,129,5,1171,recurso de apelación no era el ámbito en el cual podía plantearse la in­,164,recurso_narrativo,Recurso,propia,recurso de apelación no era el ámbito en el cual podía plantearse la in­
344_p2581,LibroVol344-2.md,ok,396,52076,pie_genuino,Recurso,propia,0,13,88,0,46,1,46,"Recurso de queja interpuesto por el Ministerio de Relaciones Exteriores y Culto, re­",396,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Ministerio de Relaciones Exteriores y Culto, re­"
344_p2591,LibroVol344-2.md,ok,352,52433,pie_genuino,Recurso,propia,0,6,125,0,80,1,80,"Recurso extraordinario interpuesto por la Universidad Nacional de La Plata, parte",352,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la Universidad Nacional de La Plata, parte"
344_p2601,LibroVol344-2.md,ok,575,53020,recurso_narrativo,Recurso,propia,0,6,252,0,392,14,4111,"recurso extraordinario (fs. 324/332), que fue concedido en orden a la",575,recurso_narrativo,Recurso,propia,"recurso extraordinario (fs. 324/332), que fue concedido en orden a la"
344_p2629,LibroVol344-3.md,ok,299,350,recurso_narrativo,Recurso,propia,0,2,50,0,175,4,926,recurso de apelación planteado por este contra la decisión de primera,299,recurso_narrativo,Recurso,propia,recurso de apelación planteado por este contra la decisión de primera
344_p2647,LibroVol344-3.md,ok,436,1186,pie_genuino,Recurso,propia,0,4,129,0,97,1,97,"Recurso de extraordinario interpuesto por M.L.A. y D.E.F., con el patrocinio letrado de",436,pie_genuino,Recurso,propia,"Recurso de extraordinario interpuesto por M.L.A. y D.E.F., con el patrocinio letrado de"
344_p2659,LibroVol344-3.md,ok,254,1452,pie_genuino,Recurso,propia,0,2,57,0,85,1,85,"Recursos extraordinarios interpuestos por Juan Ariel Antonio, representado por el",254,pie_genuino,Recurso,propia,"Recursos extraordinarios interpuestos por Juan Ariel Antonio, representado por el"
344_p2690,LibroVol344-3.md,ok,682,3095,recurso_narrativo,Recurso,propia,0,1,247,0,70,10,2393,recurso extraordinario. 2) Confirmar la sentencia apelada en cuanto,682,recurso_narrativo,Recurso,propia,recurso extraordinario. 2) Confirmar la sentencia apelada en cuanto
344_p2728,LibroVol344-3.md,ok,694,4629,recurso_narrativo,Recurso,propia,0,6,150,0,239,9,2294,recurso de hecho.,694,recurso_narrativo,Recurso,propia,recurso de hecho.
344_p2779,LibroVol344-3.md,ok,435,6374,pie_genuino,Recurso,propia,0,3,101,0,27,2,60,"Recurso extraordinario interpuesto por el Estado Nacional – Ministerio de Justicia,",435,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por el Estado Nacional – Ministerio de Justicia,"
344_p2791,LibroVol344-3.md,ok,783,7168,pie_genuino,Recurso,propia,0,7,123,0,25,1,25,"Recurso ordinario de apelación interpuesto por Héctor Adolfo Casco, asistido por la",783,pie_genuino,Recurso,propia,"Recurso ordinario de apelación interpuesto por Héctor Adolfo Casco, asistido por la"
344_p2858,LibroVol344-3.md,ok,375,9414,pie_genuino,Recurso,propia,0,12,81,0,75,1,75,"Recurso extraordinario interpuesto por Valentín Artigas, actor en autos, representado",375,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Valentín Artigas, actor en autos, representado"
344_p2868,LibroVol344-3.md,ok,1329,10752,pie_genuino,Recurso,propia,0,10,122,0,92,1,92,"Recurso extraordinario interpuesto por C. B. B. y P. F. M., en representación de su hijo,",1329,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por C. B. B. y P. F. M., en representación de su hijo,"
344_p2901,LibroVol344-3.md,ok,826,11586,pie_genuino,Recurso,propia,0,3,288,0,87,1,87,"Recursos de queja interpuestos por los actores C. L. R. y C. A. C., patrocinados por el",826,pie_genuino,Recurso,propia,"Recursos de queja interpuestos por los actores C. L. R. y C. A. C., patrocinados por el"
344_p2922,LibroVol344-3.md,ok,817,12410,recurso_narrativo,Recurso,propia,0,4,125,0,42,7,1794,"recursos naturales, en tanto Pascua Lama es un proyecto minero bina­",817,recurso_narrativo,Recurso,propia,"recursos naturales, en tanto Pascua Lama es un proyecto minero bina­"
344_p2991,LibroVol344-3.md,ok,505,14877,recurso_narrativo,Recurso,propia,0,4,101,0,222,3,678,"recurso extraordinario un importe de US$ 171,79 por metro cuadrado,",505,recurso_narrativo,Recurso,propia,"recurso extraordinario un importe de US$ 171,79 por metro cuadrado,"
344_p3006,LibroVol344-3.md,ok,172,15130,pie_genuino,Recurso,propia,0,3,50,0,31,1,31,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos,172,pie_genuino,Recurso,propia,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos
344_p3011,LibroVol344-3.md,ok,1802,16935,pie_genuino,Recurso,propia,0,14,424,0,55,1,55,"Recurso de queja interpuesto por el Estado Nacional - Ministerio de Trabajo, Empleo",1802,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Estado Nacional - Ministerio de Trabajo, Empleo"
344_p3057,LibroVol344-3.md,ok,391,17332,recurso_narrativo,Recurso,propia,0,5,124,0,219,5,748,recurso extraordinario se alega conjuntamente la causa de arbitra­,391,recurso_narrativo,Recurso,propia,recurso extraordinario se alega conjuntamente la causa de arbitra­
344_p3070,LibroVol344-3.md,ok,286,17718,pie_genuino,Parte actora,propia,0,2,41,0,61,1,61,"Parte actora: Provincia del Neuquén, representada por sus apoderados, doctores Ho­",286,pie_genuino,Parte actora,propia,"Parte actora: Provincia del Neuquén, representada por sus apoderados, doctores Ho­"
344_p3078,LibroVol344-3.md,ok,697,18425,pie_genuino,Recurso,propia,0,3,81,0,82,1,82,"Recurso extraordinario interpuesto por la actora L. I. A. G., representada por la Dra.",697,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la actora L. I. A. G., representada por la Dra."
344_p3095,LibroVol344-3.md,ok,292,18725,pie_genuino,Recurso,propia,0,11,98,0,82,1,82,Recurso extraordinario interpuesto por A.C.U.D.E.N representada por los Dres. Mario,292,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por A.C.U.D.E.N representada por los Dres. Mario
344_p3104,LibroVol344-3.md,ok,1175,19913,pie_genuino,Recurso,propia,0,12,125,0,66,1,66,"Recurso de queja interpuesto por Germán Luis Kammerath Gordillo, asistido por el",1175,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Germán Luis Kammerath Gordillo, asistido por el"
344_p3132,LibroVol344-3.md,ok,533,20452,pie_genuino,Recurso,propia,0,9,91,0,65,1,65,"Recurso extraordinario interpuesto por la Universidad de Buenos Aires, representada",533,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la Universidad de Buenos Aires, representada"
344_p3156,LibroVol344-3.md,ok,1622,22441,recurso_narrativo,Recurso,propia,0,1,235,0,343,14,4490,"recursos de la seguridad social que ascendía a un 400%, el Congreso",1622,recurso_narrativo,Recurso,propia,"recursos de la seguridad social que ascendía a un 400%, el Congreso"
344_p3230,LibroVol344-3.md,ok,490,24310,rotulo_pie,Profesionales,propia,0,7,153,0,276,7,2160,"profesionales del derecho, y que los actores presentaron recursos con­",490,rotulo_pie,Profesionales,propia,"profesionales del derecho, y que los actores presentaron recursos con­"
344_p3289,LibroVol344-3.md,ok,603,26715,pie_genuino,Recurso,propia,0,3,101,0,71,2,92,Recursos de queja interpuestos por el Centro de Estudios para la Promoción de la,603,pie_genuino,Recurso,propia,Recursos de queja interpuestos por el Centro de Estudios para la Promoción de la
344_p3330,LibroVol344-3.md,ok,558,28281,pie_genuino,Recurso,propia,0,10,103,0,43,1,43,"Recurso de queja interpuesto por Julio Héctor Vicario, actor en autos, representa­",558,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Julio Héctor Vicario, actor en autos, representa­"
344_p3345,LibroVol344-3.md,ok,514,28804,recurso_narrativo,Recurso,propia,0,5,208,0,334,12,3788,"recurso extraordinario (fs. 734/745), cuya denegación (fs. 764) motivó",514,recurso_narrativo,Recurso,propia,"recurso extraordinario (fs. 734/745), cuya denegación (fs. 764) motivó"
344_p3368,LibroVol344-3.md,ok,658,29864,rotulo_pie,Tribunal de origen,propia,0,6,177,0,32,2,100,"tribunal de origen a fin de que, por medio de quien corresponda, dicte",658,rotulo_pie,Tribunal de origen,propia,"tribunal de origen a fin de que, por medio de quien corresponda, dicte"
344_p3413,LibroVol344-3.md,ok,197,31163,pie_genuino,Parte actora,propia,0,4,39,0,26,1,26,"Parte actora: Cañuelas Gas S.A., representada por su letrado apoderado, doctor Ed­",197,pie_genuino,Parte actora,propia,"Parte actora: Cañuelas Gas S.A., representada por su letrado apoderado, doctor Ed­"
344_p3431,LibroVol344-3.md,ok,228,31916,recurso_narrativo,Recurso,propia,0,5,44,0,37,3,92,"recurso de queja, para que el juzgado de origen, previa verificación de",228,recurso_narrativo,Recurso,propia,"recurso de queja, para que el juzgado de origen, previa verificación de"
344_p3442,LibroVol344-3.md,ok,337,32440,pie_genuino,Parte actora,propia,0,4,55,0,45,1,45,"Parte actora: Asociación Argentina de Abogados Ambientalistas, representada por el",337,pie_genuino,Parte actora,propia,"Parte actora: Asociación Argentina de Abogados Ambientalistas, representada por el"
344_p3451,LibroVol344-3.md,ok,276,32720,recurso_narrativo,Recurso,propia,0,1,48,0,48,2,138,recurso extraordinario y se confirma la sentencia apelada con el al­,276,recurso_narrativo,Recurso,propia,recurso extraordinario y se confirma la sentencia apelada con el al­
344_p3458,LibroVol344-3.md,ok,172,32908,recurso_narrativo,Recurso,propia,0,1,121,0,137,3,225,"recurso extraordinario federal, cuya denegación derivó en la interposi­",172,recurso_narrativo,Recurso,propia,"recurso extraordinario federal, cuya denegación derivó en la interposi­"
344_p3476,LibroVol344-3.md,ok,2119,35492,rotulo_pie,Parte actora,propia,0,4,479,0,219,15,5554,"parte actora ha demostrado con contundencia que, mientras estuvie­",2119,rotulo_pie,Parte actora,propia,"parte actora ha demostrado con contundencia que, mientras estuvie­"
344_p3547,LibroVol344-3.md,ok,168,36377,pie_genuino,Recurso,propia,0,3,37,0,51,1,51,"Recurso de queja interpuesto por la citada en garantía Caja de Seguros S.A., repre­",168,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la citada en garantía Caja de Seguros S.A., repre­"
344_p3551,LibroVol344-3.md,ok,608,36990,pie_genuino,Recurso,propia,0,4,120,0,102,2,103,"Recurso extraordinario interpuesto por Joanna Agostina Picetti, por derecho propio,",608,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Joanna Agostina Picetti, por derecho propio,"
344_p3567,LibroVol344-3.md,ok,215,37220,pie_genuino,Recurso,propia,0,3,43,0,52,1,52,"Recurso extraordinario interpuesto por Corina Elena Garay, parte actora, representa­",215,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Corina Elena Garay, parte actora, representa­"
344_p3585,LibroVol344-3.md,ok,340,38046,pie_genuino,Recurso,propia,0,2,130,0,56,1,56,"Recurso extraordinario interpuesto por Carlos Eusebio Cañete, asistido por la Dra.",340,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Carlos Eusebio Cañete, asistido por la Dra."
344_p3600,LibroVol344-3.md,ok,356,38601,pie_genuino,Recurso,propia,0,6,95,0,65,2,82,"Recurso extraordinario interpuesto por la Dirección Nacional de Migraciones, parte",356,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la Dirección Nacional de Migraciones, parte"
344_p3613,LibroVol344-3.md,ok,151,38894,pie_genuino,Recurso,propia,0,3,47,0,46,1,46,"Recurso de queja interpuesto por el Estado Nacional – Ministerio de Hacienda, repre­",151,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Estado Nacional – Ministerio de Hacienda, repre­"
344_p3636,LibroVol344-3.md,ok,1768,41386,pie_genuino,Recurso,propia,0,8,463,0,133,1,133,Recursos extraordinarios interpuestos por el Estado Nacional – Ministerio de Jus­,1768,pie_genuino,Recurso,propia,Recursos extraordinarios interpuestos por el Estado Nacional – Ministerio de Jus­
344_p3683,LibroVol344-3.md,ok,189,41588,pie_genuino,Recurso,propia,0,3,37,0,81,1,81,"Recurso extraordinario interpuesto por Crispín Antonio Peralta, actor en autos, re­",189,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Crispín Antonio Peralta, actor en autos, re­"
344_p3725,LibroVol344-3.md,ok,618,43541,rotulo_pie,Parte actora,propia,0,3,41,0,75,1,75,"Parte actora (única presentada): Ú. W., F. B., G. V. M., A. F. A. y Á. W., representados",618,rotulo_pie,Parte actora,propia,"Parte actora (única presentada): Ú. W., F. B., G. V. M., A. F. A. y Á. W., representados"
344_p3749,LibroVol344-3.md,ok,277,44151,recurso_narrativo,Recurso,propia,0,4,108,0,93,2,156,recurso de queja deducido para cuestionar el rechazo de su demanda,277,recurso_narrativo,Recurso,propia,recurso de queja deducido para cuestionar el rechazo de su demanda
