caso_id_canonico,via,disposicion,parte_ganadora,reenvia,needs_alignment
337_p205,recurso_concedido,confirma,recurrente_pierde,False,False
337_p222,recurso_concedido,confirma,recurrente_pierde,False,False
337_p234,recurso_concedido,no_revision_demanda,no_aplica,False,False
337_p256,recurso_concedido,confirma,recurrente_pierde,False,False
337_p315,queja,deja_sin_efecto,recurrente_gana,True,False
337_p329,queja,deja_sin_efecto,recurrente_gana,True,False
337_p339,recurso_concedido,revoca,recurrente_gana,True,False
337_p346,recurso_concedido,confirma,recurrente_pierde,False,False
337_p354,queja,revoca,recurrente_gana,True,False
337_p373,queja,confirma,recurrente_pierde,False,False
337_p448,queja,confirma,recurrente_pierde,False,False
337_p471,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p481,recurso_concedido,revoca,recurrente_gana,False,False
337_p486,recurso_concedido,confirma,recurrente_pierde,False,False
337_p505,queja,revoca,recurrente_gana,True,False
337_p548,recurso_concedido,no_revision_demanda,no_aplica,False,False
337_p567,queja,deja_sin_efecto,recurrente_gana,True,False
337_p574,recurso_concedido,confirma,recurrente_pierde,False,False
337_p580,queja,deja_sin_efecto,recurrente_gana,False,False
337_p611,queja,deja_sin_efecto,recurrente_gana,True,False
337_p647,recurso_concedido,confirma,recurrente_pierde,False,False
337_p654,recurso_concedido,revoca,recurrente_gana,False,False
337_p659,recurso_concedido,revoca,recurrente_gana,False,False
337_p675,queja,deja_sin_efecto,recurrente_gana,True,False
337_p692,recurso_concedido,confirma,recurrente_pierde,False,False
337_p703,queja,confirma,recurrente_pierde,False,False
337_p740,queja,confirma,recurrente_pierde,False,False
337_p748,queja,deja_sin_efecto,recurrente_gana,True,False
337_p753,recurso_concedido,confirma,recurrente_pierde,False,False
337_p762,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p771,recurso_concedido,revoca,recurrente_gana,True,False
337_p790,recurso_concedido,revoca,recurrente_gana,True,False
337_p813,recurso_concedido,no_revision_demanda,no_aplica,False,False
337_p822,recurso_concedido,no_revision_demanda,no_aplica,False,False
337_p858,queja,confirma,recurrente_pierde,False,False
337_p877,recurso_concedido,revoca,recurrente_gana,False,False
337_p901,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
337_p939,recurso_concedido,revoca,recurrente_gana,False,False
337_p948,recurso_concedido,revoca,recurrente_gana,True,False
337_p966,recurso_concedido,confirma,recurrente_pierde,False,False
337_p993,queja,confirma,recurrente_pierde,False,False
337_p1006,recurso_concedido,revoca,recurrente_gana,True,False
337_p1037,queja,revoca,recurrente_gana,False,False
337_p1042,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
337_p1052,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p1081,queja,deja_sin_efecto,recurrente_gana,True,False
337_p1095,recurso_concedido,revoca,recurrente_gana,False,False
337_p1102,queja,deja_sin_efecto,recurrente_gana,True,False
337_p1108,queja,deja_sin_efecto,recurrente_gana,True,False
337_p1117,recurso_concedido,revoca,recurrente_gana,False,False
337_p1136,queja,deja_sin_efecto,recurrente_gana,True,False
337_p1142,recurso_concedido,confirma,recurrente_pierde,False,False
337_p1174,recurso_concedido,no_revision_demanda,no_aplica,False,False
337_p1217,recurso_concedido,confirma,recurrente_pierde,False,False
337_p1234,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
337_p1252,queja,deja_sin_efecto,recurrente_gana,False,False
337_p1254,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p1263,queja,deja_sin_efecto,recurrente_gana,True,False
337_p1277,recurso_concedido,revoca,recurrente_gana,False,False
337_p1289,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p1307,recurso_concedido,revoca,recurrente_gana,False,False
337_p1337,recurso_concedido,confirma,recurrente_pierde,False,False
337_p1361,queja,deja_sin_efecto,recurrente_gana,True,False
337_p1375,recurso_concedido,no_revision_demanda,no_aplica,False,False
337_p1393,recurso_concedido,revoca,recurrente_gana,False,False
337_p1403,queja,deja_sin_efecto,recurrente_gana,False,False
337_p1408,queja,sin_disposicion_legible,no_aplica,False,False
337_p1420,queja,deja_sin_efecto,recurrente_gana,False,False
337_p1431,queja,deja_sin_efecto,recurrente_gana,True,False
337_p1447,recurso_concedido,no_revision_procesal,no_aplica,False,False
337_p1451,recurso_concedido,revoca,recurrente_gana,False,False
337_p1464,recurso_concedido,no_revision_demanda,no_aplica,False,False
337_p1491,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p1494,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p1511,queja,confirma,recurrente_pierde,False,False
337_p1521,queja,deja_sin_efecto,recurrente_gana,True,False
337_p1530,queja,revoca,recurrente_gana,True,False
337_p1548,queja,revoca,recurrente_gana,True,False
337_p1555,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p1564,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p1581,queja,revoca,recurrente_gana,False,False
338_p29,queja,deja_sin_efecto,recurrente_gana,False,False
338_p48,queja,deja_sin_efecto,recurrente_gana,True,False
338_p53,queja,revoca,recurrente_gana,True,False
338_p68,queja,deja_sin_efecto,recurrente_gana,True,False
338_p88,recurso_concedido,confirma,recurrente_pierde,True,False
338_p102,queja,no_revision_demanda,no_aplica,False,False
338_p113,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p123,recurso_concedido,revoca,recurrente_gana,False,False
338_p130,queja,deja_sin_efecto,recurrente_gana,True,False
338_p134,queja,grant_remand_implicito,recurrente_gana,True,False
338_p141,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p148,queja,revoca,recurrente_gana,False,False
338_p155,queja,revoca,recurrente_gana,False,False
338_p161,recurso_concedido,confirma,recurrente_pierde,False,False
338_p169,recurso_concedido,revoca,recurrente_gana,False,True
338_p195,queja,revoca,recurrente_gana,False,False
338_p203,recurso_concedido,revoca,recurrente_gana,True,False
338_p212,recurso_concedido,revoca,recurrente_gana,False,False
338_p234,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
338_p284,recurso_concedido,sin_disposicion_legible,no_aplica,True,False
338_p298,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
338_p308,queja,revoca,recurrente_gana,False,False
338_p313,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p335,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
338_p342,recurso_concedido,confirma,recurrente_pierde,False,False
338_p349,queja,revoca,recurrente_gana,False,True
338_p399,queja,deja_sin_efecto,recurrente_gana,True,False
338_p407,queja,confirma,recurrente_pierde,False,False
338_p412,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
338_p424,recurso_concedido,revoca,recurrente_gana,False,False
338_p435,queja,deja_sin_efecto,recurrente_gana,False,False
338_p451,queja,grant_remand_implicito,recurrente_gana,True,False
338_p453,recurso_concedido,revoca,recurrente_gana,False,False
338_p477,queja,revoca,recurrente_gana,False,False
338_p484,queja,deja_sin_efecto,recurrente_gana,True,False
338_p488,queja,deja_sin_efecto,recurrente_gana,True,False
338_p493,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
338_p525,recurso_concedido,revoca,recurrente_gana,False,False
338_p530,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
338_p534,queja,revoca,recurrente_gana,True,False
338_p552,queja,deja_sin_efecto,recurrente_gana,True,False
338_p556,recurso_concedido,confirma,recurrente_pierde,False,False
338_p599,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
338_p601,recurso_concedido,revoca,recurrente_gana,False,False
338_p613,queja,deja_sin_efecto,recurrente_gana,True,False
338_p623,queja,deja_sin_efecto,recurrente_gana,True,False
338_p628,queja,confirma,recurrente_pierde,False,False
338_p652,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p693,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
338_p711,recurso_concedido,nulidad,recurrente_gana,False,False
338_p716,queja,revoca,recurrente_gana,False,True
338_p757,recurso_concedido,revoca,recurrente_gana,False,False
338_p767,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p779,queja,confirma,recurrente_pierde,False,False
338_p815,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p823,queja,deja_sin_efecto,recurrente_gana,True,False
338_p845,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p875,queja,revoca,recurrente_gana,True,False
338_p896,queja,deja_sin_efecto,recurrente_gana,True,False
338_p911,queja,sin_disposicion_legible,no_aplica,False,False
338_p921,recurso_concedido,confirma,recurrente_pierde,False,False
338_p934,queja,deja_sin_efecto,recurrente_gana,True,False
338_p942,recurso_concedido,confirma,recurrente_pierde,False,False
338_p952,queja,sin_disposicion_legible,no_aplica,False,False
338_p962,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p991,queja,deja_sin_efecto,recurrente_gana,False,False
338_p1009,queja,revoca,recurrente_gana,False,False
338_p1017,queja,confirma,recurrente_pierde,False,False
338_p1021,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1026,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1045,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
338_p1048,recurso_concedido,confirma,recurrente_pierde,False,False
338_p1084,queja,confirma,recurrente_pierde,False,False
338_p1092,queja,confirma,recurrente_pierde,False,False
338_p1104,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1149,queja,deja_sin_efecto,recurrente_gana,False,False
338_p1171,recurso_concedido,revoca,recurrente_gana,True,False
338_p1183,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p1248,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1252,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1277,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1284,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1299,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1304,queja,grant_remand_implicito,recurrente_gana,True,False
338_p1311,queja,sin_disposicion_legible,no_aplica,False,False
338_p1325,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
338_p1331,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1335,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1339,queja,revoca,recurrente_gana,False,False
338_p1347,queja,revoca,recurrente_gana,True,False
338_p1431,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
338_p1444,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
338_p1455,recurso_concedido,no_revision_demanda,no_aplica,False,False
338_p1477,recurso_concedido,revoca,recurrente_gana,False,False
338_p1504,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1534,recurso_concedido,nulidad,recurrente_gana,False,False
338_p1538,queja,deja_sin_efecto,recurrente_gana,True,False
338_p1545,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
338_p1551,recurso_concedido,confirma,recurrente_pierde,False,False
339_p80,queja,sin_disposicion_legible,no_aplica,False,False
339_p84,queja,deja_sin_efecto,recurrente_gana,False,False
339_p94,recurso_concedido,confirma,recurrente_pierde,False,False
339_p115,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
339_p127,queja,deja_sin_efecto,recurrente_gana,False,False
339_p142,queja,deja_sin_efecto,recurrente_gana,False,False
339_p155,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
339_p189,recurso_concedido,revoca,recurrente_gana,False,False
339_p194,queja,deja_sin_efecto,recurrente_gana,True,False
339_p216,recurso_concedido,no_revision_procesal,no_aplica,False,False
339_p219,queja,revoca,recurrente_gana,False,False
339_p236,queja,deja_sin_efecto,recurrente_gana,True,False
339_p245,recurso_concedido,revoca,recurrente_gana,True,False
339_p252,recurso_concedido,confirma,recurrente_pierde,False,False
339_p276,queja,sin_disposicion_legible,no_aplica,False,False
339_p290,queja,deja_sin_efecto,recurrente_gana,True,False
339_p299,recurso_concedido,nulidad,recurrente_gana,False,False
339_p305,recurso_concedido,no_revision_procesal,no_aplica,False,False
339_p307,recurso_concedido,nulidad,recurrente_gana,False,False
339_p316,recurso_concedido,confirma,recurrente_pierde,False,False
339_p323,recurso_concedido,no_revision_demanda,no_aplica,False,False
339_p357,queja,deja_sin_efecto,recurrente_gana,True,False
339_p359,queja,grant_remand_implicito,recurrente_gana,True,False
339_p368,queja,deja_sin_efecto,recurrente_gana,False,False
339_p372,queja,deja_sin_efecto,recurrente_gana,True,False
339_p381,queja,grant_remand_implicito,recurrente_gana,True,False
339_p389,queja,deja_sin_efecto,recurrente_gana,True,False
339_p399,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
339_p405,queja,revoca,recurrente_gana,False,False
339_p408,queja,deja_sin_efecto,recurrente_gana,False,False
339_p414,queja,sin_disposicion_legible,no_aplica,False,False
339_p419,queja,revoca,recurrente_gana,True,False
339_p423,queja,deja_sin_efecto,recurrente_gana,True,False
339_p434,recurso_concedido,revoca,recurrente_gana,True,False
339_p459,queja,deja_sin_efecto,recurrente_gana,False,False
339_p480,queja,revoca,recurrente_gana,True,False
339_p490,recurso_concedido,revoca,recurrente_gana,False,False
339_p493,queja,deja_sin_efecto,recurrente_gana,True,False
339_p499,queja,deja_sin_efecto,recurrente_gana,False,False
339_p508,queja,deja_sin_efecto,recurrente_gana,False,False
339_p533,queja,deja_sin_efecto,recurrente_gana,True,False
339_p536,queja,deja_sin_efecto,recurrente_gana,False,False
339_p542,recurso_concedido,revoca,recurrente_gana,True,False
339_p551,recurso_concedido,revoca,recurrente_gana,False,False
339_p561,queja,no_revision_procesal,no_aplica,False,False
339_p569,recurso_concedido,no_revision_demanda,no_aplica,False,False
339_p584,recurso_concedido,confirma,recurrente_pierde,False,False
339_p609,recurso_concedido,confirma,recurrente_pierde,False,False
339_p622,queja,por_ello_cortado,no_aplica,False,False
339_p635,queja,deja_sin_efecto,recurrente_gana,True,False
339_p638,queja,deja_sin_efecto,recurrente_gana,False,False
339_p643,recurso_concedido,no_revision_procesal,no_aplica,False,False
339_p649,recurso_concedido,revoca,recurrente_gana,False,False
339_p656,queja,nulidad,recurrente_gana,False,False
339_p662,queja,deja_sin_efecto,recurrente_gana,False,False
339_p680,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
339_p683,queja,revoca,recurrente_gana,False,False
339_p704,recurso_concedido,confirma,recurrente_pierde,False,False
339_p713,recurso_concedido,revoca,recurrente_gana,False,False
339_p728,queja,confirma,recurrente_pierde,False,False
339_p737,recurso_concedido,confirma,recurrente_pierde,False,False
339_p754,queja,revoca,recurrente_gana,False,False
339_p758,recurso_concedido,no_revision_procesal,no_aplica,False,False
339_p760,queja,revoca,recurrente_gana,False,False
339_p781,queja,revoca,recurrente_gana,True,False
339_p795,queja,revoca,recurrente_gana,False,False
339_p814,queja,deja_sin_efecto,recurrente_gana,True,False
339_p822,queja,revoca,recurrente_gana,False,False
339_p824,queja,deja_sin_efecto,recurrente_gana,False,False
339_p827,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
339_p841,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
339_p846,recurso_concedido,revoca,recurrente_gana,False,False
339_p852,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
339_p854,queja,revoca,recurrente_gana,False,False
339_p864,queja,deja_sin_efecto,recurrente_gana,True,False
339_p869,recurso_concedido,nulidad,recurrente_gana,False,False
339_p873,recurso_concedido,nulidad,recurrente_gana,True,False
339_p882,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
339_p897,queja,grant_remand_implicito,recurrente_gana,True,False
339_p901,queja,deja_sin_efecto,recurrente_gana,True,True
339_p906,recurso_concedido,confirma,recurrente_pierde,False,False
339_p919,queja,revoca,recurrente_gana,False,False
339_p921,queja,revoca,recurrente_gana,False,False
339_p930,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
339_p1041,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1045,recurso_concedido,revoca,recurrente_gana,False,False
339_p1058,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
339_p1066,queja,revoca,recurrente_gana,False,False
339_p1077,recurso_concedido,confirma,recurrente_pierde,False,False
339_p1168,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1172,recurso_concedido,nulidad,recurrente_gana,False,False
339_p1199,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1208,queja,revoca,recurrente_gana,True,False
339_p1223,recurso_concedido,revoca,recurrente_gana,False,False
339_p1269,recurso_concedido,revoca,recurrente_gana,False,False
339_p1277,recurso_concedido,confirma,recurrente_pierde,False,False
339_p1308,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1314,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
339_p1342,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1349,recurso_concedido,no_revision_procesal,no_aplica,False,False
339_p1355,recurso_concedido,nulidad,recurrente_gana,False,False
339_p1357,recurso_concedido,por_ello_cortado,no_aplica,False,False
339_p1420,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1423,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1436,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
339_p1441,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1448,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1453,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1483,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1489,queja,revoca,recurrente_gana,True,False
339_p1493,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1514,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1520,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1523,recurso_concedido,revoca,recurrente_gana,True,False
339_p1530,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1534,queja,sin_disposicion_legible,no_aplica,False,False
339_p1567,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1583,queja,grant_remand_implicito,recurrente_gana,True,False
339_p1593,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
339_p1608,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1615,queja,revoca,recurrente_gana,True,False
339_p1622,recurso_concedido,confirma,recurrente_pierde,False,False
339_p1628,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1635,queja,grant_remand_implicito,recurrente_gana,True,False
339_p1674,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1683,queja,por_ello_cortado,no_aplica,False,False
339_p1691,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1695,queja,deja_sin_efecto,recurrente_gana,False,False
339_p1722,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1727,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1732,recurso_concedido,no_revision_procesal,no_aplica,False,False
339_p1742,recurso_concedido,confirma,recurrente_pierde,False,False
339_p1763,recurso_concedido,confirma,recurrente_pierde,False,False
339_p1801,queja,grant_remand_implicito,recurrente_gana,True,False
339_p1808,queja,revoca,recurrente_gana,False,False
339_p1812,queja,deja_sin_efecto,recurrente_gana,True,False
339_p1819,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
339_p1820,queja,deja_sin_efecto,recurrente_gana,False,False
340_p14,queja,confirma,recurrente_pierde,False,False
340_p21,queja,revoca,recurrente_gana,False,False
340_p29,queja,nulidad,recurrente_gana,False,False
340_p33,queja,deja_sin_efecto,recurrente_gana,False,False
340_p72,recurso_concedido,confirma,recurrente_pierde,False,False
340_p85,queja,sin_disposicion_legible,no_aplica,False,False
340_p88,recurso_concedido,nulidad,recurrente_gana,False,False
340_p93,queja,revoca,recurrente_gana,False,False
340_p103,queja,no_revision_competencia,no_aplica,False,False
340_p141,recurso_concedido,revoca,recurrente_gana,True,False
340_p158,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p172,queja,revoca,recurrente_gana,True,False
340_p185,queja,revoca,recurrente_gana,False,False
340_p212,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p229,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p236,recurso_concedido,revoca,recurrente_gana,False,True
340_p257,recurso_concedido,revoca,recurrente_gana,False,False
340_p345,recurso_concedido,revoca,recurrente_gana,True,False
340_p387,recurso_concedido,nulidad,recurrente_gana,False,False
340_p403,recurso_concedido,nulidad,recurrente_gana,False,False
340_p411,recurso_concedido,por_ello_cortado,no_aplica,False,False
340_p431,queja,revoca,recurrente_gana,False,False
340_p437,queja,confirma,recurrente_pierde,False,False
340_p483,recurso_concedido,confirma,recurrente_pierde,False,False
340_p493,recurso_concedido,revoca,recurrente_gana,True,False
340_p549,queja,grant_remand_implicito,recurrente_gana,True,False
340_p614,queja,revoca,recurrente_gana,True,False
340_p660,queja,deja_sin_efecto,recurrente_gana,True,False
340_p669,queja,deja_sin_efecto,recurrente_gana,False,False
340_p711,queja,deja_sin_efecto,recurrente_gana,True,False
340_p765,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p832,queja,deja_sin_efecto,recurrente_gana,False,False
340_p861,queja,deja_sin_efecto,recurrente_gana,False,False
340_p872,queja,revoca,recurrente_gana,False,False
340_p878,queja,deja_sin_efecto,recurrente_gana,False,True
340_p898,queja,deja_sin_efecto,recurrente_gana,True,False
340_p910,queja,deja_sin_efecto,recurrente_gana,True,False
340_p951,queja,deja_sin_efecto,recurrente_gana,False,False
340_p979,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p983,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1038,queja,revoca,recurrente_gana,True,False
340_p1062,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1084,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1094,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
340_p1111,queja,revoca,recurrente_gana,False,False
340_p1136,queja,por_ello_cortado,no_aplica,False,False
340_p1144,queja,deja_sin_efecto,recurrente_gana,False,False
340_p1149,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p1175,recurso_concedido,revoca,recurrente_gana,False,False
340_p1185,queja,revoca,recurrente_gana,False,False
340_p1193,queja,sin_disposicion_legible,no_aplica,False,False
340_p1213,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p1226,queja,deja_sin_efecto,recurrente_gana,False,False
340_p1232,queja,revoca,recurrente_gana,True,False
340_p1236,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1252,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1256,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1259,queja,deja_sin_efecto,recurrente_gana,False,False
340_p1266,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p1280,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1283,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1296,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1311,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p1327,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1331,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1346,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p1357,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1364,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1398,queja,deja_sin_efecto,recurrente_gana,False,False
340_p1421,queja,revoca,recurrente_gana,True,False
340_p1428,queja,sin_disposicion_legible,no_aplica,False,False
340_p1441,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1450,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1513,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1557,queja,revoca,recurrente_gana,False,False
340_p1581,recurso_concedido,revoca,recurrente_gana,False,False
340_p1600,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1606,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1644,queja,revoca,recurrente_gana,True,False
340_p1663,queja,revoca,recurrente_gana,False,True
340_p1675,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p1686,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
340_p1753,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1775,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1795,recurso_concedido,revoca,recurrente_gana,False,False
340_p1884,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1918,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1921,recurso_concedido,revoca,recurrente_gana,False,False
340_p1940,queja,deja_sin_efecto,recurrente_gana,True,False
340_p1969,recurso_concedido,revoca,recurrente_gana,False,False
340_p1973,recurso_concedido,revoca,recurrente_gana,False,False
340_p1976,recurso_concedido,confirma,recurrente_pierde,False,False
340_p1995,queja,deja_sin_efecto,recurrente_gana,True,False
340_p2001,queja,deja_sin_efecto,recurrente_gana,False,False
340_p2016,queja,deja_sin_efecto,recurrente_gana,True,False
340_p2021,queja,revoca,recurrente_gana,False,False
341_p25,queja,grant_remand_implicito,recurrente_gana,True,False
341_p29,queja,deja_sin_efecto,recurrente_gana,True,False
341_p79,queja,deja_sin_efecto,recurrente_gana,True,False
341_p98,queja,deja_sin_efecto,recurrente_gana,False,False
341_p101,queja,revoca,recurrente_gana,False,False
341_p129,queja,deja_sin_efecto,recurrente_gana,False,False
341_p150,queja,deja_sin_efecto,recurrente_gana,False,False
341_p161,queja,deja_sin_efecto,recurrente_gana,False,False
341_p207,queja,deja_sin_efecto,recurrente_gana,True,False
341_p218,queja,deja_sin_efecto,recurrente_gana,False,False
341_p247,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
341_p258,queja,deja_sin_efecto,recurrente_gana,False,False
341_p260,queja,deja_sin_efecto,recurrente_gana,True,False
341_p262,queja,deja_sin_efecto,recurrente_gana,True,False
341_p274,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
341_p336,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
341_p413,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
341_p416,queja,grant_remand_implicito,recurrente_gana,True,False
341_p424,queja,grant_remand_implicito,recurrente_gana,True,False
341_p427,queja,deja_sin_efecto,recurrente_gana,True,False
341_p461,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
341_p474,queja,deja_sin_efecto,recurrente_gana,False,False
341_p500,recurso_concedido,revoca,recurrente_gana,False,False
341_p526,queja,grant_remand_implicito,recurrente_gana,True,False
341_p531,queja,revoca,recurrente_gana,False,False
341_p536,queja,deja_sin_efecto,recurrente_gana,True,False
341_p545,recurso_concedido,revoca,recurrente_gana,False,False
341_p553,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
341_p562,queja,deja_sin_efecto,recurrente_gana,True,False
341_p566,queja,deja_sin_efecto,recurrente_gana,True,False
341_p570,recurso_concedido,revoca,recurrente_gana,True,False
341_p573,recurso_concedido,confirma,recurrente_pierde,False,False
341_p581,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
341_p585,queja,deja_sin_efecto,recurrente_gana,False,False
341_p600,queja,deja_sin_efecto,recurrente_gana,True,False
341_p605,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
341_p631,queja,revoca,recurrente_gana,False,False
341_p648,queja,revoca,recurrente_gana,False,False
341_p678,recurso_concedido,nulidad,recurrente_gana,True,False
341_p681,recurso_concedido,nulidad,recurrente_gana,False,False
341_p688,queja,deja_sin_efecto,recurrente_gana,False,False
341_p701,queja,deja_sin_efecto,recurrente_gana,True,False
341_p706,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
341_p715,recurso_concedido,no_revision_procesal,no_aplica,False,False
341_p727,recurso_concedido,confirma,recurrente_pierde,False,False
341_p745,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
341_p762,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
341_p770,queja,deja_sin_efecto,recurrente_gana,False,False
341_p774,recurso_concedido,revoca,recurrente_gana,False,False
341_p878,queja,revoca,recurrente_gana,False,False
